,Car_type,Fuel_type,Drive,Fuel_consumtion,vehicle_brand,Transmission,cylinder,cubic_capacity
22914,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Honda,Automatic 5-spd,4.0,2.4
22915,Sport Utility Vehicle - 2WD,Premium,Rear-Wheel Drive,17.3478947368421,Infiniti,Automatic (S7),6.0,3.5
22916,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.73375,Jeep,Automatic (variable gear ratios),4.0,2.0
22917,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Jeep,Automatic (variable gear ratios),4.0,2.4
22918,Subcompact Cars,Regular,Rear-Wheel Drive,16.4805,Pontiac,Automatic 4-spd,6.0,2.8
22919,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.73375,Jeep,Automatic (variable gear ratios),4.0,2.0
22920,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Jeep,Automatic (variable gear ratios),4.0,2.4
22921,Sport Utility Vehicle - 2WD,Premium,Front-Wheel Drive,15.6957142857143,Lexus,Automatic (S6),6.0,3.5
22922,Sport Utility Vehicle - 2WD,Premium,Front-Wheel Drive,11.3658620689655,Lexus,Auto(AV-S6),6.0,3.5
22923,Sport Utility Vehicle - 2WD,Premium,Front-Wheel Drive,16.4805,Mazda,Automatic (S6),4.0,2.3
22924,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Mazda,Automatic (S5),4.0,2.5
22925,Sport Utility Vehicle - 2WD,Premium,Rear-Wheel Drive,19.3888235294118,Nissan,Automatic 5-spd,6.0,4.0
22926,Sport Utility Vehicle - 2WD,Regular,Rear-Wheel Drive,17.3478947368421,Toyota,Automatic 5-spd,6.0,4.0
22927,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Toyota,Automatic (S6),4.0,2.7
22928,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,15.6957142857143,Toyota,Automatic (S6),6.0,3.5
22929,Compact Cars,Regular,Rear-Wheel Drive,17.3478947368421,Ford,Manual 5-spd,4.0,2.3
22930,Subcompact Cars,Regular,Rear-Wheel Drive,18.3116666666667,Pontiac,Manual 5-spd,6.0,2.8
22931,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,17.3478947368421,Acura,Automatic (S6),6.0,3.7
22932,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,15.6957142857143,Honda,Automatic 5-spd,6.0,3.5
22933,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,15.6957142857143,Honda,Automatic 5-spd,4.0,2.4
22934,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,16.4805,Honda,Manual 5-spd,4.0,2.4
22935,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,18.3116666666667,Infiniti,Automatic (S7),6.0,3.5
22936,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,20.600625,Infiniti,Automatic (S7),8.0,5.0
22937,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,16.4805,Lexus,Automatic (S6),6.0,3.5
22938,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,11.7717857142857,Lexus,Auto(AV-S6),6.0,3.5
22939,Sport Utility Vehicle - 4WD,Premium,4-Wheel Drive,17.3478947368421,Mazda,Automatic (S6),4.0,2.3
22940,Sport Utility Vehicle - 4WD,Premium,4-Wheel Drive,20.600625,Nissan,Automatic 5-spd,6.0,4.0
22941,Subcompact Cars,Regular,Rear-Wheel Drive,18.3116666666667,Pontiac,Automatic 4-spd,8.0,5.0
22942,Sport Utility Vehicle - 4WD,Premium,4-Wheel Drive,21.974,Nissan,Automatic (S5),8.0,5.6
22943,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,19.3888235294118,Nissan,Automatic 5-spd,6.0,4.0
22944,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,19.3888235294118,Nissan,Manual 6-spd,6.0,4.0
22945,Sport Utility Vehicle - 4WD,Regular,Part-time 4-Wheel Drive,17.3478947368421,Toyota,Automatic 5-spd,6.0,4.0
22946,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,19.3888235294118,Toyota,Manual 6-spd,6.0,4.0
22947,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,14.9822727272727,Toyota,Automatic (S6),4.0,2.7
22948,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,15.6957142857143,Toyota,Automatic (S6),6.0,3.5
22949,Two Seaters,Premium,Rear-Wheel Drive,9.15583333333333,smart,Auto(AM5),3.0,1.0
22950,Two Seaters,Premium,Rear-Wheel Drive,9.15583333333333,smart,Auto(AM5),3.0,1.0
22951,Midsize Cars,Regular,Front-Wheel Drive,6.866875,Toyota,Automatic (variable gear ratios),4.0,1.8
22952,Subcompact Cars,Regular,Rear-Wheel Drive,19.3888235294118,Pontiac,Manual 5-spd,8.0,5.0
22953,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,15.6957142857143,GMC,Automatic (variable gear ratios),8.0,6.0
22954,Two Seaters,Premium,Rear-Wheel Drive,25.3546153846154,Aston Martin,Manual 6-spd,12.0,5.9
22955,Two Seaters,Premium,Rear-Wheel Drive,21.974,Aston Martin,Manual 6-spd,8.0,4.7
22956,Two Seaters,Premium,Rear-Wheel Drive,20.600625,Aston Martin,Auto(AM6),8.0,4.7
22957,Two Seaters,Premium,All-Wheel Drive,23.5435714285714,Audi,Manual 6-spd,8.0,4.2
22958,Two Seaters,Premium,All-Wheel Drive,20.600625,Audi,Auto(AM6),8.0,4.2
22959,Two Seaters,Premium,All-Wheel Drive,23.5435714285714,Audi,Manual 6-spd,8.0,4.2
22960,Two Seaters,Premium,All-Wheel Drive,20.600625,Audi,Auto(AM6),8.0,4.2
22961,Two Seaters,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
22962,Minicompact Cars,Premium,Rear-Wheel Drive,21.974,Aston Martin,Automatic (S6),12.0,5.9
22963,Subcompact Cars,Regular,Rear-Wheel Drive,18.3116666666667,Pontiac,Automatic 4-spd,8.0,5.0
22964,Minicompact Cars,Premium,Rear-Wheel Drive,25.3546153846154,Aston Martin,Manual 6-spd,12.0,5.9
22965,Minicompact Cars,Premium,Rear-Wheel Drive,23.5435714285714,Aston Martin,Automatic (S6),12.0,5.9
22966,Minicompact Cars,Premium,Rear-Wheel Drive,16.4805,Porsche,Manual 6-spd,6.0,3.8
22967,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
22968,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.8
22969,Minicompact Cars,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
22970,Subcompact Cars,Premium,Rear-Wheel Drive,21.974,Aston Martin,Automatic (S6),12.0,5.9
22971,Midsize Cars,Regular,Front-Wheel Drive,11.7717857142857,Kia,Manual 6-spd,4.0,2.0
22972,Midsize Cars,Regular,Front-Wheel Drive,11.3658620689655,Kia,Automatic 6-spd,4.0,2.0
22973,Midsize Cars,Regular,Front-Wheel Drive,10.987,Kia,Automatic 6-spd,4.0,2.0
22974,Subcompact Cars,Regular,Rear-Wheel Drive,18.3116666666667,Pontiac,Manual 5-spd,8.0,5.0
22975,Midsize Cars,Regular,Front-Wheel Drive,12.6773076923077,Kia,Automatic 6-spd,4.0,2.0
22976,Midsize Cars,Regular,All-Wheel Drive,16.4805,Saab,Automatic (S6),6.0,2.8
22977,Large Cars,Regular,Front-Wheel Drive,12.6773076923077,Hyundai,Automatic 6-spd,4.0,2.0
22978,Large Cars,Premium,Rear-Wheel Drive,21.974,Rolls-Royce,Automatic (S8),12.0,6.6
22979,Small Station Wagons,Regular,Front-Wheel Drive,13.1844,Dodge,Manual 5-spd,4.0,2.4
22980,Small Station Wagons,Premium,Rear-Wheel Drive,16.4805,Infiniti,Automatic (S7),6.0,3.5
22981,Small Station Wagons,Premium,All-Wheel Drive,17.3478947368421,Infiniti,Automatic (S7),6.0,3.5
22982,Special Purpose Vehicle 2WD,Regular,Front-Wheel Drive,14.9822727272727,Ford,Automatic 4-spd,4.0,2.0
22983,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,15.6957142857143,Hyundai,Manual 6-spd,4.0,2.4
22984,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Hyundai,Automatic 6-spd,6.0,3.5
22985,Subcompact Cars,Regular,Rear-Wheel Drive,19.3888235294118,Pontiac,Automatic 4-spd,8.0,5.7
22986,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.3308695652174,Hyundai,Automatic 6-spd,4.0,2.4
22987,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Jeep,Manual 5-spd,4.0,2.4
22988,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Jeep,Manual 5-spd,4.0,2.0
22989,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Jeep,Manual 5-spd,4.0,2.4
22990,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,13.1844,Jeep,Manual 5-spd,4.0,2.0
22991,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,16.4805,Nissan,Automatic (variable gear ratios),6.0,3.5
22992,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.9822727272727,Hyundai,Automatic 6-spd,4.0,2.4
22993,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.9822727272727,Hyundai,Automatic 6-spd,6.0,3.5
22994,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.3308695652174,Jeep,Automatic (variable gear ratios),4.0,2.4
22995,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,13.73375,Jeep,Manual 5-spd,4.0,2.4
22996,Subcompact Cars,Regular,Front-Wheel Drive,9.69441176470588,Pontiac,Automatic 3-spd,3.0,1.0
22997,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,15.6957142857143,Jeep,Automatic (variable gear ratios),4.0,2.4
22998,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,14.3308695652174,Jeep,Automatic (variable gear ratios),4.0,2.4
22999,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,13.73375,Jeep,Manual 5-spd,4.0,2.4
23000,Sport Utility Vehicle - 4WD,Regular,All-Wheel Drive,16.4805,Nissan,Automatic (variable gear ratios),6.0,3.5
23001,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,15.6957142857143,Porsche,Automatic 8-spd,6.0,3.0
23002,Standard Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.348,Ford,Automatic (A1),,
23003,Standard Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.348,Ford,Automatic (A1),,
23004,Standard Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.36,Ford,Automatic (A1),,
23005,Two Seaters,Electricity,,0.24,GMC,Automatic (A1),,
23006,Two Seaters,Electricity,,0.546,GMC,Automatic (A1),,
23007,Subcompact Cars,Regular,Front-Wheel Drive,8.45153846153846,Pontiac,Manual 5-spd,3.0,1.0
23008,Compact Cars,Electricity,,0.426,Honda,Automatic (A1),,
23009,Standard Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.348,Ford,Automatic (A1),,
23010,Standard Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.432,Ford,Automatic (A1),,
23011,Minivan - 2WD,Electricity,2-Wheel Drive,0.576,Dodge,Automatic (A1),,
23012,Minivan - 2WD,Electricity,Front-Wheel Drive,0.576,Plymouth,Automatic (A1),,
23013,Compact Cars,Electricity,,0.426,Honda,Automatic (A1),,
23014,Small Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.372,Chevrolet,Automatic (A1),,
23015,Small Pickup Trucks 2WD,Electricity,2-Wheel Drive,0.726,Chevrolet,Automatic (A1),,
23016,Minicompact Cars,Electricity,,0.204,MINI,Automatic (A1),,
23017,Midsize Cars,Electricity,Front-Wheel Drive,0.204,Nissan,Automatic (A1),,
23018,Subcompact Cars,Premium,Front-Wheel Drive,16.4805,Pontiac,Automatic 3-spd,4.0,2.0
23019,Compact Cars,Premium Gas or Electricity,Front-Wheel Drive,3.37562148214286,Chevrolet,Auto (AV),4.0,1.4
23020,Two Seaters,Premium,Rear-Wheel Drive,14.9822727272727,Nissan,Automatic (S7),6.0,3.7
23021,Two Seaters,Premium,Rear-Wheel Drive,15.6957142857143,Nissan,Manual 6-spd,6.0,3.7
23022,Two Seaters,Premium,Rear-Wheel Drive,16.4805,Nissan,Automatic (S7),6.0,3.7
23023,Two Seaters,Premium,Rear-Wheel Drive,16.4805,Nissan,Manual 6-spd,6.0,3.7
23024,Subcompact Cars,Premium,Rear-Wheel Drive,16.4805,Infiniti,Automatic (S7),6.0,3.7
23025,Subcompact Cars,Premium,Rear-Wheel Drive,17.3478947368421,Infiniti,Manual 6-spd,6.0,3.7
23026,Midsize Cars,Regular,Front-Wheel Drive,10.987,Chevrolet,Automatic (S6),4.0,1.4
23027,Compact Cars,Regular,Rear-Wheel Drive,14.9822727272727,Chevrolet,Automatic 6-spd,6.0,3.6
23028,Midsize Cars,Regular,Front-Wheel Drive,10.3003125,Chevrolet,Manual 6-spd,4.0,1.4
23029,Subcompact Cars,Premium,Front-Wheel Drive,14.9822727272727,Pontiac,Manual 5-spd,4.0,2.0
23030,Compact Cars,Regular,Front-Wheel Drive,14.3308695652174,Chrysler,Automatic 4-spd,4.0,2.4
23031,Compact Cars,Regular,Front-Wheel Drive,14.9822727272727,Chrysler,Automatic 6-spd,4.0,2.4
23032,Compact Cars,Gasoline or E85,Front-Wheel Drive,14.9822727272727,Chrysler,Automatic 6-spd,6.0,3.6
23033,Compact Cars,Regular,Rear-Wheel Drive,15.6957142857143,Dodge,Automatic 5-spd,6.0,3.6
23034,Compact Cars,Premium,Rear-Wheel Drive,18.3116666666667,Dodge,Manual 6-spd,8.0,5.7
23035,Compact Cars,Midgrade,Rear-Wheel Drive,17.3478947368421,Dodge,Automatic 5-spd,8.0,5.7
23036,Compact Cars,Premium,Rear-Wheel Drive,19.3888235294118,Dodge,Manual 6-spd,8.0,6.4
23037,Compact Cars,Premium,Rear-Wheel Drive,20.600625,Dodge,Automatic 5-spd,8.0,6.4
23038,Compact Cars,Regular,Front-Wheel Drive,11.7717857142857,Kia,Automatic 6-spd,4.0,2.0
23039,Compact Cars,Regular,Front-Wheel Drive,12.2077777777778,Kia,Manual 6-spd,4.0,2.0
23040,Two Seaters,Regular,Front-Wheel Drive,13.1844,Subaru,Manual 5-spd,4.0,1.8
23041,Compact Cars,Regular,Rear-Wheel Drive,18.3116666666667,Ford,Automatic 3-spd,6.0,3.8
23042,Subcompact Cars,Regular,Front-Wheel Drive,13.73375,Pontiac,Automatic 3-spd,4.0,2.0
23043,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Kia,Automatic 6-spd,4.0,2.4
23044,Compact Cars,Regular,Front-Wheel Drive,12.6773076923077,Kia,Manual 6-spd,4.0,2.4
23045,Compact Cars,Regular,Front-Wheel Drive,7.84785714285714,Lexus,Automatic (variable gear ratios),4.0,1.8
23046,Compact Cars,Regular,Front-Wheel Drive,13.73375,Saab,Manual 6-spd,4.0,2.0
23047,Compact Cars,Regular,All-Wheel Drive,14.3308695652174,Saab,Manual 6-spd,4.0,2.0
23048,Compact Cars,Regular,All-Wheel Drive,16.4805,Saab,Automatic (S6),4.0,2.0
23049,Compact Cars,Regular,Front-Wheel Drive,14.9822727272727,Saab,Automatic (S5),4.0,2.0
23050,Midsize Cars,Premium,Rear-Wheel Drive,25.3546153846154,Bentley,Automatic (S8),8.0,6.8
23051,Midsize Cars,Gasoline or E85,Front-Wheel Drive,15.6957142857143,Buick,Automatic (S6),4.0,2.0
23052,Midsize Cars,Gasoline or E85,Front-Wheel Drive,13.73375,Buick,Manual 6-spd,4.0,2.0
23053,Subcompact Cars,Regular,Front-Wheel Drive,12.6773076923077,Pontiac,Manual 5-spd,4.0,2.0
23054,Midsize Cars,Regular,Front-Wheel Drive,13.73375,Chrysler,Automatic 4-spd,4.0,2.4
23055,Midsize Cars,Regular,Front-Wheel Drive,14.3308695652174,Chrysler,Automatic 6-spd,4.0,2.4
23056,Midsize Cars,Gasoline or E85,Front-Wheel Drive,14.9822727272727,Chrysler,Automatic 6-spd,6.0,3.6
23057,Midsize Cars,Regular,Front-Wheel Drive,13.73375,Dodge,Automatic 4-spd,4.0,2.4
23058,Midsize Cars,Regular,Front-Wheel Drive,14.3308695652174,Dodge,Automatic 6-spd,4.0,2.4
23059,Midsize Cars,Gasoline or E85,Front-Wheel Drive,14.9822727272727,Dodge,Automatic 6-spd,6.0,3.6
23060,Midsize Cars,Regular,Front-Wheel Drive,10.3003125,Hyundai,Automatic 6-spd,4.0,1.8
23061,Midsize Cars,Regular,Front-Wheel Drive,10.3003125,Hyundai,Manual 6-spd,4.0,1.8
23062,Large Cars,Gasoline or E85,Rear-Wheel Drive,15.6957142857143,Chrysler,Automatic 5-spd,6.0,3.6
23063,Large Cars,Midgrade,Rear-Wheel Drive,17.3478947368421,Chrysler,Automatic 5-spd,8.0,5.7
23064,Subcompact Cars,Regular,Front-Wheel Drive,11.7717857142857,Pontiac,Automatic 3-spd,4.0,1.5
23065,Large Cars,Regular,All-Wheel Drive,18.3116666666667,Chrysler,Automatic 5-spd,8.0,5.7
23066,Large Cars,Gasoline or E85,Rear-Wheel Drive,15.6957142857143,Dodge,Automatic 5-spd,6.0,3.6
23067,Large Cars,Midgrade,Rear-Wheel Drive,17.3478947368421,Dodge,Automatic 5-spd,8.0,5.7
23068,Large Cars,Regular,All-Wheel Drive,18.3116666666667,Dodge,Automatic 5-spd,8.0,5.7
23069,Large Cars,Premium,Rear-Wheel Drive,15.6957142857143,Mercedes-Benz,Automatic 7-spd,6.0,3.5
23070,Small Station Wagons,Premium,Rear-Wheel Drive,20.600625,Cadillac,Manual 6-spd,8.0,6.2
23071,Small Station Wagons,Premium,Rear-Wheel Drive,23.5435714285714,Cadillac,Automatic (S6),8.0,6.2
23072,Small Station Wagons,Regular,Front-Wheel Drive,11.7717857142857,Nissan,Automatic (variable gear ratios),4.0,1.8
23073,Small Station Wagons,Regular,Front-Wheel Drive,12.2077777777778,Nissan,Manual 6-spd,4.0,1.8
23074,Standard Pickup Trucks 2WD,Gasoline or E85,Rear-Wheel Drive,17.3478947368421,Ford,Automatic (S6),6.0,3.7
23075,Subcompact Cars,Regular,Front-Wheel Drive,9.98818181818182,Pontiac,Manual 5-spd,4.0,1.5
23076,Standard Pickup Trucks 2WD,Gasoline or E85,Rear-Wheel Drive,19.3888235294118,Ford,Automatic (S6),8.0,5.0
23077,Standard Pickup Trucks 2WD,Regular,Rear-Wheel Drive,23.5435714285714,Ford,Automatic (S6),8.0,6.2
23078,Standard Pickup Trucks 2WD,Regular,Rear-Wheel Drive,18.3116666666667,Ford,Automatic (S6),6.0,3.5
23079,Standard Pickup Trucks 2WD,Gasoline or E85,Rear-Wheel Drive,17.3478947368421,Ford,Automatic 6-spd,6.0,3.7
23080,Standard Pickup Trucks 2WD,Gasoline or E85,Rear-Wheel Drive,19.3888235294118,Ford,Automatic 6-spd,8.0,5.0
23081,Standard Pickup Trucks 2WD,Regular,Rear-Wheel Drive,18.3116666666667,Ford,Automatic 6-spd,6.0,3.5
23082,Standard Pickup Trucks 4WD,Regular,Part-time 4-Wheel Drive,25.3546153846154,Ford,Automatic (S6),8.0,6.2
23083,Standard Pickup Trucks 4WD,Gasoline or E85,4-Wheel Drive,20.600625,Ford,Automatic (S6),8.0,5.0
23084,Standard Pickup Trucks 4WD,Regular,4-Wheel Drive,19.3888235294118,Ford,Automatic (S6),6.0,3.5
23085,Standard Pickup Trucks 4WD,Gasoline or E85,4-Wheel Drive,18.3116666666667,Ford,Automatic 6-spd,6.0,3.7
23086,Subcompact Cars,Regular,Rear-Wheel Drive,13.73375,Pontiac,Automatic 3-spd,4.0,1.6
23087,Standard Pickup Trucks 4WD,Gasoline or E85,4-Wheel Drive,20.600625,Ford,Automatic 6-spd,8.0,5.0
23088,Standard Pickup Trucks 4WD,Regular,4-Wheel Drive,19.3888235294118,Ford,Automatic 6-spd,6.0,3.5
23089,Standard Pickup Trucks 4WD,Regular,4-Wheel Drive,27.4675,Ford,Automatic (S6),8.0,6.2
23090,Standard Pickup Trucks 4WD,Gasoline or E85,4-Wheel Drive,18.3116666666667,Ford,Automatic (S6),6.0,3.7
23091,Standard Pickup Trucks 4WD,Diesel,4-Wheel Drive,19.10925,Mahindra,Automatic 6-spd,4.0,2.2
23092,Minivan - 2WD,Gasoline or E85,Front-Wheel Drive,16.4805,Chrysler,Automatic 6-spd,6.0,3.6
23093,Minivan - 2WD,Gasoline or E85,Front-Wheel Drive,16.4805,Dodge,Automatic 6-spd,6.0,3.6
23094,Minivan - 2WD,Gasoline or E85,Front-Wheel Drive,16.4805,Volkswagen,Automatic 6-spd,6.0,3.6
23095,Sport Utility Vehicle - 2WD,Gasoline or E85,Rear-Wheel Drive,17.3478947368421,Dodge,Automatic 5-spd,6.0,3.6
23096,Sport Utility Vehicle - 2WD,Regular,Rear-Wheel Drive,20.600625,Dodge,Automatic 5-spd,8.0,5.7
23097,Subcompact Cars,Regular,Rear-Wheel Drive,12.2077777777778,Pontiac,Manual 4-spd,4.0,1.6
23098,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,14.9822727272727,Dodge,Automatic 4-spd,4.0,2.4
23099,Sport Utility Vehicle - 2WD,Gasoline or E85,Front-Wheel Drive,16.4805,Dodge,Automatic 6-spd,6.0,3.6
23100,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,16.4805,Ford,Automatic 6-spd,6.0,3.5
23101,Sport Utility Vehicle - 2WD,Regular,Front-Wheel Drive,16.4805,Ford,Automatic (S6),6.0,3.5
23102,Sport Utility Vehicle - 2WD,Regular,Rear-Wheel Drive,18.3116666666667,Nissan,Automatic 5-spd,6.0,4.0
23103,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,15.6957142857143,BMW,Automatic (S8),6.0,3.0
23104,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,15.6957142857143,BMW,Automatic (S8),6.0,3.0
23105,Sport Utility Vehicle - 4WD,Gasoline or E85,4-Wheel Drive,18.3116666666667,Dodge,Automatic 5-spd,6.0,3.6
23106,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,21.974,Dodge,Automatic 5-spd,8.0,5.7
23107,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,17.3478947368421,Dodge,Automatic 6-spd,6.0,3.6
23108,Subcompact Cars,Regular,Rear-Wheel Drive,12.2077777777778,Pontiac,Manual 5-spd,4.0,1.6
23109,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,17.3478947368421,Ford,Automatic 6-spd,6.0,3.5
23110,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,17.3478947368421,Ford,Automatic (S6),6.0,3.5
23111,Sport Utility Vehicle - 4WD,Regular,4-Wheel Drive,15.6957142857143,Jeep,Automatic (variable gear ratios),4.0,2.4
23112,Sport Utility Vehicle - 4WD,Premium,All-Wheel Drive,15.6957142857143,Volkswagen,Automatic (S8),6.0,3.0
23113,Two Seaters,Electricity,Rear-Wheel Drive,0.234,smart,Automatic (A1),,
23114,Two Seaters,Electricity,Rear-Wheel Drive,0.234,smart,Automatic (A1),,
23115,Compact Cars,Premium,4-Wheel Drive,18.3116666666667,Mercedes-Benz,Automatic 7-spd,8.0,4.7
23116,Compact Cars,Premium,Rear-Wheel Drive,23.5435714285714,Mercedes-Benz,Automatic 5-spd,12.0,5.5
23117,Compact Cars,Premium,Rear-Wheel Drive,19.3888235294118,Mercedes-Benz,Automatic 7-spd,8.0,5.5
23118,Compact Cars,Premium,Rear-Wheel Drive,23.5435714285714,Mercedes-Benz,Automatic 5-spd,12.0,6.0
23119,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Renault,Automatic 3-spd,4.0,1.7
23120,Midsize Cars,Regular,Front-Wheel Drive,11.7717857142857,Chevrolet,Automatic 6-spd,4.0,1.8
23121,Large Cars,Premium,Rear-Wheel Drive,23.5435714285714,Mercedes-Benz,Automatic 5-spd,12.0,5.5
23122,Large Cars,Premium,Rear-Wheel Drive,18.3116666666667,Mercedes-Benz,Automatic 7-spd,8.0,5.5
23123,Large Cars,Premium,Rear-Wheel Drive,23.5435714285714,Mercedes-Benz,Automatic 5-spd,12.0,6.0
23124,Special Purpose Vehicle 2WD,CNG,Rear-Wheel Drive,0.143076923076923,VPG,Automatic 4-spd,8.0,4.6
23125,Special Purpose Vehicle 2WD,Regular,Rear-Wheel Drive,21.974,VPG,Automatic 4-spd,8.0,4.6
23126,Midsize Cars,Regular,Front-Wheel Drive,9.15583333333333,Hyundai,Automatic 6-spd,4.0,2.4
23127,Midsize Cars,Regular,Front-Wheel Drive,12.6773076923077,Kia,Automatic 6-spd,4.0,2.4
23128,Midsize Cars,Regular,Front-Wheel Drive,12.6773076923077,Kia,Manual 6-spd,4.0,2.4
23129,Small Station Wagons,Regular,Front-Wheel Drive,10.6325806451613,Honda,Automatic 5-spd,4.0,1.5
23130,Subcompact Cars,Regular,Front-Wheel Drive,12.2077777777778,Renault,Manual 5-spd,4.0,1.7
23131,Small Station Wagons,Regular,Front-Wheel Drive,11.3658620689655,Honda,Manual 5-spd,4.0,1.5
23132,Small Station Wagons,Regular,Front-Wheel Drive,10.987,Honda,Automatic (S5),4.0,1.5
23133,Two Seaters,Premium,All-Wheel Drive,21.974,Audi,Auto(AM6),10.0,5.2
23134,Two Seaters,Premium,All-Wheel Drive,23.5435714285714,Audi,Manual 6-spd,10.0,5.2
23135,Two Seaters,Premium,All-Wheel Drive,21.974,Audi,Auto(AM6),10.0,5.2
23136,Two Seaters,Premium,All-Wheel Drive,23.5435714285714,Audi,Manual 6-spd,10.0,5.2
23137,Two Seaters,Premium or E85,All-Wheel Drive,23.5435714285714,Bentley,Automatic (S6),12.0,6.0
23138,Two Seaters,Premium,All-Wheel Drive,25.3546153846154,Lamborghini,Automatic (S7),12.0,6.5
23139,Two Seaters,Premium,Rear-Wheel Drive,25.3546153846154,Lexus,Automatic (S6),10.0,4.8
23140,Subcompact Cars,Regular,Front-Wheel Drive,14.3308695652174,Renault,Manual 5-spd,4.0,2.0
23141,Two Seaters,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Automatic 7-spd,6.0,3.8
23142,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,2.9
23143,Two Seaters,Premium,Rear-Wheel Drive,14.9822727272727,Porsche,Manual 6-spd,6.0,2.9
23144,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,3.4
23145,Two Seaters,Premium,Rear-Wheel Drive,15.6957142857143,Porsche,Manual 6-spd,6.0,3.4
23146,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,3.4
23147,Two Seaters,Premium,Rear-Wheel Drive,14.9822727272727,Porsche,Manual 6-spd,6.0,3.4
23148,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,2.9
23149,Two Seaters,Premium,Rear-Wheel Drive,14.9822727272727,Porsche,Manual 6-spd,6.0,2.9
23150,Two Seaters,Premium,Rear-Wheel Drive,14.3308695652174,Porsche,Automatic 7-spd,6.0,3.4
